frequency,unit,nuts2_code,year,gdp_value,status
A,MIO_EUR,BG32,2016,3798.87,
A,MIO_EUR,BG32,2017,4050.16,
A,MIO_EUR,BG32,2018,4304.77,
A,MIO_EUR,BG32,2019,4562.86,
A,MIO_EUR,BG32,2020,4619.74,
A,MIO_EUR,BG32,2021,5356.29,
A,MIO_EUR,BG32,2022,6128.0,
A,MIO_EUR,BG32,2023,6894.9,
A,MIO_EUR,BG32,2024,7225.67,
A,MIO_EUR,BG33,2000,1727.54,
A,MIO_EUR,BG33,2001,1836.68,
A,MIO_EUR,BG33,2002,2000.57,
A,MIO_EUR,BG33,2003,2146.25,
A,MIO_EUR,BG33,2004,2391.23,
A,MIO_EUR,BG33,2005,2696.08,
A,MIO_EUR,BG33,2006,3106.56,
A,MIO_EUR,BG33,2007,3615.37,
A,MIO_EUR,BG33,2008,4192.83,
A,MIO_EUR,BG33,2009,4024.41,
A,MIO_EUR,BG33,2010,4041.7,
A,MIO_EUR,BG33,2011,4439.2,
A,MIO_EUR,BG33,2012,4598.05,
A,MIO_EUR,BG33,2013,4571.95,
A,MIO_EUR,BG33,2014,4779.11,
A,MIO_EUR,BG33,2015,4976.75,
A,MIO_EUR,BG33,2016,5175.25,
A,MIO_EUR,BG33,2017,5541.52,
A,MIO_EUR,BG33,2018,5966.19,
A,MIO_EUR,BG33,2019,6310.94,
A,MIO_EUR,BG33,2020,6235.76,
A,MIO_EUR,BG33,2021,7140.54,
A,MIO_EUR,BG33,2022,8491.82,
A,MIO_EUR,BG33,2023,9476.86,
A,MIO_EUR,BG33,2024,10324.08,
A,MIO_EUR,BG34,2000,2201.62,
A,MIO_EUR,BG34,2001,2211.93,
A,MIO_EUR,BG34,2002,2302.95,
A,MIO_EUR,BG34,2003,2545.47,
A,MIO_EUR,BG34,2004,2845.76,
A,MIO_EUR,BG34,2005,3295.26,
A,MIO_EUR,BG34,2006,3526.01,
A,MIO_EUR,BG34,2007,3892.88,
A,MIO_EUR,BG34,2008,4525.43,
A,MIO_EUR,BG34,2009,4596.79,
A,MIO_EUR,BG34,2010,4656.16,
A,MIO_EUR,BG34,2011,4940.56,
A,MIO_EUR,BG34,2012,5193.04,
A,MIO_EUR,BG34,2013,5215.86,
A,MIO_EUR,BG34,2014,5453.67,
A,MIO_EUR,BG34,2015,5598.21,
A,MIO_EUR,BG34,2016,6342.99,
A,MIO_EUR,BG34,2017,6761.69,
A,MIO_EUR,BG34,2018,6773.19,
A,MIO_EUR,BG34,2019,6825.11,
A,MIO_EUR,BG34,2020,6410.87,
A,MIO_EUR,BG34,2021,8200.47,
A,MIO_EUR,BG34,2022,11756.53,
A,MIO_EUR,BG34,2023,11906.86,
A,MIO_EUR,BG34,2024,13272.15,
A,MIO_EUR,BG41,2000,5102.65,
A,MIO_EUR,BG41,2001,5891.27,
A,MIO_EUR,BG41,2002,6764.79,
A,MIO_EUR,BG41,2003,7389.16,
A,MIO_EUR,BG41,2004,8467.26,
A,MIO_EUR,BG41,2005,9766.57,
A,MIO_EUR,BG41,2006,11822.17,
A,MIO_EUR,BG41,2007,14767.1,
A,MIO_EUR,BG41,2008,17214.79,
A,MIO_EUR,BG41,2009,17590.4,
A,MIO_EUR,BG41,2010,18375.48,
A,MIO_EUR,BG41,2011,20003.17,
A,MIO_EUR,BG41,2012,20020.29,
A,MIO_EUR,BG41,2013,19926.32,
A,MIO_EUR,BG41,2014,20315.67,
A,MIO_EUR,BG41,2015,22005.57,
A,MIO_EUR,BG41,2016,23381.8,
A,MIO_EUR,BG41,2017,25260.59,
A,MIO_EUR,BG41,2018,27083.91,
A,MIO_EUR,BG41,2019,30874.79,
A,MIO_EUR,BG41,2020,31314.45,
A,MIO_EUR,BG41,2021,36176.33,
A,MIO_EUR,BG41,2022,41864.76,
A,MIO_EUR,BG41,2023,47340.38,
A,MIO_EUR,BG41,2024,53167.56,
A,MIO_EUR,BG42,2000,2232.43,
A,MIO_EUR,BG42,2001,2466.26,
A,MIO_EUR,BG42,2002,2628.54,
A,MIO_EUR,BG42,2003,2909.14,
A,MIO_EUR,BG42,2004,3300.92,
A,MIO_EUR,BG42,2005,3729.62,
A,MIO_EUR,BG42,2006,4151.9,
A,MIO_EUR,BG42,2007,4719.5,
A,MIO_EUR,BG42,2008,5247.13,
A,MIO_EUR,BG42,2009,5302.25,
A,MIO_EUR,BG42,2010,5408.58,
A,MIO_EUR,BG42,2011,5817.98,
A,MIO_EUR,BG42,2012,6035.93,
A,MIO_EUR,BG42,2013,5958.23,
A,MIO_EUR,BG42,2014,5859.65,
A,MIO_EUR,BG42,2015,6487.27,
A,MIO_EUR,BG42,2016,6829.13,
A,MIO_EUR,BG42,2017,7347.19,
A,MIO_EUR,BG42,2018,7947.83,
A,MIO_EUR,BG42,2019,8677.36,
A,MIO_EUR,BG42,2020,9056.37,
A,MIO_EUR,BG42,2021,9506.81,
A,MIO_EUR,BG42,2022,11857.14,
A,MIO_EUR,BG42,2023,12377.49,
A,MIO_EUR,BG42,2024,13983.13,
A,MIO_EUR,CH01,2008,70961.4,
A,MIO_EUR,CH01,2009,74422.94,
A,MIO_EUR,CH01,2010,85313.51,
A,MIO_EUR,CH01,2011,96202.81,
A,MIO_EUR,CH01,2012,101672.18,
A,MIO_EUR,CH01,2013,99512.21,
A,MIO_EUR,CH01,2014,102671.12,
A,MIO_EUR,CH01,2015,116370.86,
A,MIO_EUR,CH01,2016,117378.64,
A,MIO_EUR,CH01,2017,114705.95,
A,MIO_EUR,CH01,2018,116611.73,
A,MIO_EUR,CH01,2019,122243.31,
A,MIO_EUR,CH01,2020,121715.67,
A,MIO_EUR,CH01,2021,133459.15,
A,MIO_EUR,CH01,2022,152400.57,
A,MIO_EUR,CH02,2008,79356.81,
A,MIO_EUR,CH02,2009,81521.22,
A,MIO_EUR,CH02,2010,92223.92,
A,MIO_EUR,CH02,2011,105527.07,
A,MIO_EUR,CH02,2012,109035.26,
A,MIO_EUR,CH02,2013,109274.2,
A,MIO_EUR,CH02,2014,113140.18,
A,MIO_EUR,CH02,2015,128546.46,
A,MIO_EUR,CH02,2016,125297.43,
A,MIO_EUR,CH02,2017,124453.37,
A,MIO_EUR,CH02,2018,123498.18,
A,MIO_EUR,CH02,2019,130591.55,
A,MIO_EUR,CH02,2020,131262.04,
A,MIO_EUR,CH02,2021,141201.17,
A,MIO_EUR,CH02,2022,161227.8,
A,MIO_EUR,CH03,2008,56431.27,
A,MIO_EUR,CH03,2009,58438.82,
A,MIO_EUR,CH03,2010,65235.61,
A,MIO_EUR,CH03,2011,74504.75,
A,MIO_EUR,CH03,2012,76124.53,
A,MIO_EUR,CH03,2013,75749.38,
A,MIO_EUR,CH03,2014,78807.06,
A,MIO_EUR,CH03,2015,90102.85,
A,MIO_EUR,CH03,2016,90973.71,
A,MIO_EUR,CH03,2017,91642.66,
A,MIO_EUR,CH03,2018,90538.28,
A,MIO_EUR,CH03,2019,95017.92,
A,MIO_EUR,CH03,2020,97192.68,
A,MIO_EUR,CH03,2021,101529.94,
A,MIO_EUR,CH03,2022,115109.83,
A,MIO_EUR,CH04,2008,86402.5,
A,MIO_EUR,CH04,2009,89407.99,
A,MIO_EUR,CH04,2010,100264.73,
A,MIO_EUR,CH04,2011,113592.78,
A,MIO_EUR,CH04,2012,117922.74,
A,MIO_EUR,CH04,2013,116882.86,
A,MIO_EUR,CH04,2014,120952.3,
A,MIO_EUR,CH04,2015,137326.79,
A,MIO_EUR,CH04,2016,135783.98,
A,MIO_EUR,CH04,2017,135554.51,
A,MIO_EUR,CH04,2018,138235.5,
A,MIO_EUR,CH04,2019,142202.87,
A,MIO_EUR,CH04,2020,141627.85,
A,MIO_EUR,CH04,2021,145623.08,
A,MIO_EUR,CH04,2022,169304.45,
A,MIO_EUR,CH05,2008,47512.33,
A,MIO_EUR,CH05,2009,48919.98,
A,MIO_EUR,CH05,2010,56055.02,
A,MIO_EUR,CH05,2011,64084.42,
A,MIO_EUR,CH05,2012,65549.66,
A,MIO_EUR,CH05,2013,65963.88,
A,MIO_EUR,CH05,2014,67877.8,
A,MIO_EUR,CH05,2015,76636.27,
A,MIO_EUR,CH05,2016,75847.95,
A,MIO_EUR,CH05,2017,75034.98,
A,MIO_EUR,CH05,2018,74229.85,
A,MIO_EUR,CH05,2019,78824.74,
A,MIO_EUR,CH05,2020,81229.93,
A,MIO_EUR,CH05,2021,88868.53,
A,MIO_EUR,CH05,2022,101359.94,
A,MIO_EUR,CH06,2008,34304.88,
A,MIO_EUR,CH06,2009,35746.64,
A,MIO_EUR,CH06,2010,41822.82,
A,MIO_EUR,CH06,2011,47285.16,
A,MIO_EUR,CH06,2012,49038.18,
A,MIO_EUR,CH06,2013,49792.09,
A,MIO_EUR,CH06,2014,50717.22,
A,MIO_EUR,CH06,2015,59237.87,
A,MIO_EUR,CH06,2016,58638.62,
A,MIO_EUR,CH06,2017,57767.04,
A,MIO_EUR,CH06,2018,57090.52,
A,MIO_EUR,CH06,2019,60575.1,
A,MIO_EUR,CH06,2020,62418.39,
A,MIO_EUR,CH06,2021,68159.74,
A,MIO_EUR,CH06,2022,79253.94,
A,MIO_EUR,CH07,2008,17157.46,
A,MIO_EUR,CH07,2009,17713.24,
A,MIO_EUR,CH07,2010,19978.41,
A,MIO_EUR,CH07,2011,22746.1,
A,MIO_EUR,CH07,2012,23587.53,
A,MIO_EUR,CH07,2013,23975.94,
A,MIO_EUR,CH07,2014,24884.18,
A,MIO_EUR,CH07,2015,28198.73,
A,MIO_EUR,CH07,2016,27527.28,
A,MIO_EUR,CH07,2017,26768.13,
A,MIO_EUR,CH07,2018,26967.58,
A,MIO_EUR,CH07,2019,28402.1,
A,MIO_EUR,CH07,2020,27659.09,
A,MIO_EUR,CH07,2021,31804.36,
A,MIO_EUR,CH07,2022,37212.56,
A,MIO_EUR,CY00,2000,10804.59,
A,MIO_EUR,CY00,2001,11602.93,
A,MIO_EUR,CY00,2002,12082.95,
A,MIO_EUR,CY00,2003,12871.33,
A,MIO_EUR,CY00,2004,13937.98,
A,MIO_EUR,CY00,2005,15039.29,
A,MIO_EUR,CY00,2006,16263.82,
A,MIO_EUR,CY00,2007,17591.02,
A,MIO_EUR,CY00,2008,19009.54,
A,MIO_EUR,CY00,2009,18675.45,
A,MIO_EUR,CY00,2010,19461.13,
A,MIO_EUR,CY00,2011,19858.08,
A,MIO_EUR,CY00,2012,19495.37,
A,MIO_EUR,CY00,2013,18040.35,
A,MIO_EUR,CY00,2014,17482.8,
A,MIO_EUR,CY00,2015,17944.15,
A,MIO_EUR,CY00,2016,19013.82,
A,MIO_EUR,CY00,2017,20312.44,
A,MIO_EUR,CY00,2018,21807.79,
A,MIO_EUR,CY00,2019,23400.85,
A,MIO_EUR,CY00,2020,22373.64,
A,MIO_EUR,CY00,2021,25679.89,
A,MIO_EUR,CY00,2022,29645.4,
A,MIO_EUR,CY00,2023,32439.16,
A,MIO_EUR,CY00,2024,34770.17,p
A,MIO_EUR,CZ01,2000,15172.51,
A,MIO_EUR,CZ01,2001,17419.4,
A,MIO_EUR,CZ01,2002,21005.43,
A,MIO_EUR,CZ01,2003,21748.75,
A,MIO_EUR,CZ01,2004,23859.75,
A,MIO_EUR,CZ01,2005,27790.42,
A,MIO_EUR,CZ01,2006,31427.99,
A,MIO_EUR,CZ01,2007,36242.19,
A,MIO_EUR,CZ01,2008,42639.12,
A,MIO_EUR,CZ01,2009,39268.73,
A,MIO_EUR,CZ01,2010,42712.99,
A,MIO_EUR,CZ01,2011,42999.47,
A,MIO_EUR,CZ01,2012,42300.9,
A,MIO_EUR,CZ01,2013,41777.87,
A,MIO_EUR,CZ01,2014,41276.12,
A,MIO_EUR,CZ01,2015,44677.59,
A,MIO_EUR,CZ01,2016,47203.14,
A,MIO_EUR,CZ01,2017,51669.81,
A,MIO_EUR,CZ01,2018,57171.96,
A,MIO_EUR,CZ01,2019,61469.81,
A,MIO_EUR,CZ01,2020,58671.75,
A,MIO_EUR,CZ01,2021,66697.28,
A,MIO_EUR,CZ01,2022,79463.73,
A,MIO_EUR,CZ01,2023,87220.1,
A,MIO_EUR,CZ01,2024,86596.18,
A,MIO_EUR,CZ02,2000,7366.39,
A,MIO_EUR,CZ02,2001,8312.0,
A,MIO_EUR,CZ02,2002,9768.36,
A,MIO_EUR,CZ02,2003,9667.74,
A,MIO_EUR,CZ02,2004,10527.55,
A,MIO_EUR,CZ02,2005,11626.58,
A,MIO_EUR,CZ02,2006,13576.08,
A,MIO_EUR,CZ02,2007,15735.98,
A,MIO_EUR,CZ02,2008,17950.25,
A,MIO_EUR,CZ02,2009,16242.51,
A,MIO_EUR,CZ02,2010,17261.33,
A,MIO_EUR,CZ02,2011,18718.03,
A,MIO_EUR,CZ02,2012,18612.94,
A,MIO_EUR,CZ02,2013,17961.78,
A,MIO_EUR,CZ02,2014,18239.69,
A,MIO_EUR,CZ02,2015,19625.81,
A,MIO_EUR,CZ02,2016,21180.44,
A,MIO_EUR,CZ02,2017,23483.02,
A,MIO_EUR,CZ02,2018,25114.35,
A,MIO_EUR,CZ02,2019,28086.79,
A,MIO_EUR,CZ02,2020,26226.77,
A,MIO_EUR,CZ02,2021,29091.23,
A,MIO_EUR,CZ02,2022,33943.37,
A,MIO_EUR,CZ02,2023,38350.64,
A,MIO_EUR,CZ02,2024,39719.11,
A,MIO_EUR,CZ03,2000,7255.28,
A,MIO_EUR,CZ03,2001,8132.75,
A,MIO_EUR,CZ03,2002,9262.66,
A,MIO_EUR,CZ03,2003,9347.75,
A,MIO_EUR,CZ03,2004,10292.22,
A,MIO_EUR,CZ03,2005,11576.76,
A,MIO_EUR,CZ03,2006,13119.86,
A,MIO_EUR,CZ03,2007,13370.52,
A,MIO_EUR,CZ03,2008,15682.21,
A,MIO_EUR,CZ03,2009,14897.52,
A,MIO_EUR,CZ03,2010,15888.27,
A,MIO_EUR,CZ03,2011,16535.04,
A,MIO_EUR,CZ03,2012,16188.17,
A,MIO_EUR,CZ03,2013,16082.21,
A,MIO_EUR,CZ03,2014,15835.44,
A,MIO_EUR,CZ03,2015,16849.4,
A,MIO_EUR,CZ03,2016,17610.32,
A,MIO_EUR,CZ03,2017,19447.76,
A,MIO_EUR,CZ03,2018,20960.28,
A,MIO_EUR,CZ03,2019,22304.26,
A,MIO_EUR,CZ03,2020,21611.63,
A,MIO_EUR,CZ03,2021,23898.35,
A,MIO_EUR,CZ03,2022,27690.85,
A,MIO_EUR,CZ03,2023,31144.43,
A,MIO_EUR,CZ03,2024,31038.92,
A,MIO_EUR,CZ04,2000,6173.81,
A,MIO_EUR,CZ04,2001,6773.18,
A,MIO_EUR,CZ04,2002,7723.44,
A,MIO_EUR,CZ04,2003,7935.88,
A,MIO_EUR,CZ04,2004,8440.08,
A,MIO_EUR,CZ04,2005,9541.52,
A,MIO_EUR,CZ04,2006,10587.24,
A,MIO_EUR,CZ04,2007,11446.0,
A,MIO_EUR,CZ04,2008,13264.24,
A,MIO_EUR,CZ04,2009,12658.59,
A,MIO_EUR,CZ04,2010,12899.89,
A,MIO_EUR,CZ04,2011,13214.11,
A,MIO_EUR,CZ04,2012,12947.56,
A,MIO_EUR,CZ04,2013,12477.23,
A,MIO_EUR,CZ04,2014,12092.47,
A,MIO_EUR,CZ04,2015,13033.09,
A,MIO_EUR,CZ04,2016,13199.78,
A,MIO_EUR,CZ04,2017,14341.16,
A,MIO_EUR,CZ04,2018,15154.22,
A,MIO_EUR,CZ04,2019,16358.65,
A,MIO_EUR,CZ04,2020,15366.26,
A,MIO_EUR,CZ04,2021,17002.35,
A,MIO_EUR,CZ04,2022,20344.38,
A,MIO_EUR,CZ04,2023,22122.31,
A,MIO_EUR,CZ04,2024,21909.06,
A,MIO_EUR,CZ05,2000,8798.55,
A,MIO_EUR,CZ05,2001,9827.64,
A,MIO_EUR,CZ05,2002,11076.61,
A,MIO_EUR,CZ05,2003,10897.14,
A,MIO_EUR,CZ05,2004,11719.33,
A,MIO_EUR,CZ05,2005,13275.11,
A,MIO_EUR,CZ05,2006,14860.12,
A,MIO_EUR,CZ05,2007,16383.61,
A,MIO_EUR,CZ05,2008,18564.62,
A,MIO_EUR,CZ05,2009,17167.91,
A,MIO_EUR,CZ05,2010,18361.36,
A,MIO_EUR,CZ05,2011,19380.13,
A,MIO_EUR,CZ05,2012,18684.02,
A,MIO_EUR,CZ05,2013,18459.56,
A,MIO_EUR,CZ05,2014,18396.16,
A,MIO_EUR,CZ05,2015,19730.04,
A,MIO_EUR,CZ05,2016,20853.03,
A,MIO_EUR,CZ05,2017,23221.5,
A,MIO_EUR,CZ05,2018,24995.82,
A,MIO_EUR,CZ05,2019,26718.89,
A,MIO_EUR,CZ05,2020,26144.0,
A,MIO_EUR,CZ05,2021,28208.12,
A,MIO_EUR,CZ05,2022,32366.68,
A,MIO_EUR,CZ05,2023,36643.08,
A,MIO_EUR,CZ05,2024,37390.74,
A,MIO_EUR,CZ06,2000,9600.88,
A,MIO_EUR,CZ06,2001,10955.35,
A,MIO_EUR,CZ06,2002,12498.34,
A,MIO_EUR,CZ06,2003,12716.77,
A,MIO_EUR,CZ06,2004,13625.97,
A,MIO_EUR,CZ06,2005,15436.09,
A,MIO_EUR,CZ06,2006,17419.87,
A,MIO_EUR,CZ06,2007,19759.03,
A,MIO_EUR,CZ06,2008,23129.59,
A,MIO_EUR,CZ06,2009,21280.72,
A,MIO_EUR,CZ06,2010,22698.73,
A,MIO_EUR,CZ06,2011,24106.52,
A,MIO_EUR,CZ06,2012,23959.37,
A,MIO_EUR,CZ06,2013,23910.2,
A,MIO_EUR,CZ06,2014,23184.6,
A,MIO_EUR,CZ06,2015,24831.2,
A,MIO_EUR,CZ06,2016,25780.98,
A,MIO_EUR,CZ06,2017,28244.11,
A,MIO_EUR,CZ06,2018,30897.38,
A,MIO_EUR,CZ06,2019,33306.67,
A,MIO_EUR,CZ06,2020,33055.43,
A,MIO_EUR,CZ06,2021,37229.78,
A,MIO_EUR,CZ06,2022,42667.11,
A,MIO_EUR,CZ06,2023,47863.32,
A,MIO_EUR,CZ06,2024,47586.92,
A,MIO_EUR,CZ07,2000,6549.14,
A,MIO_EUR,CZ07,2001,7339.11,
A,MIO_EUR,CZ07,2002,8220.9,
A,MIO_EUR,CZ07,2003,8344.33,
A,MIO_EUR,CZ07,2004,8994.53,
A,MIO_EUR,CZ07,2005,10080.2,
A,MIO_EUR,CZ07,2006,11334.35,
A,MIO_EUR,CZ07,2007,12281.82,
A,MIO_EUR,CZ07,2008,14762.14,
A,MIO_EUR,CZ07,2009,13590.89,
A,MIO_EUR,CZ07,2010,14468.97,
A,MIO_EUR,CZ07,2011,15334.07,
A,MIO_EUR,CZ07,2012,15031.56,
A,MIO_EUR,CZ07,2013,14728.27,
A,MIO_EUR,CZ07,2014,14809.14,
A,MIO_EUR,CZ07,2015,15780.69,
A,MIO_EUR,CZ07,2016,16563.39,
A,MIO_EUR,CZ07,2017,18262.41,
A,MIO_EUR,CZ07,2018,19538.42,
A,MIO_EUR,CZ07,2019,21018.35,
A,MIO_EUR,CZ07,2020,20346.68,
A,MIO_EUR,CZ07,2021,22470.94,
A,MIO_EUR,CZ07,2022,25723.59,
A,MIO_EUR,CZ07,2023,28801.15,
A,MIO_EUR,CZ07,2024,29147.26,
A,MIO_EUR,CZ08,2000,6492.64,
A,MIO_EUR,CZ08,2001,7311.18,
A,MIO_EUR,CZ08,2002,8240.2,
A,MIO_EUR,CZ08,2003,8307.18,
A,MIO_EUR,CZ08,2004,9363.4,
A,MIO_EUR,CZ08,2005,11092.13,
A,MIO_EUR,CZ08,2006,12233.51,
A,MIO_EUR,CZ08,2007,13678.39,
A,MIO_EUR,CZ08,2008,15859.99,
A,MIO_EUR,CZ08,2009,14146.21,
A,MIO_EUR,CZ08,2010,15214.55,
A,MIO_EUR,CZ08,2011,16258.18,
A,MIO_EUR,CZ08,2012,16034.92,
A,MIO_EUR,CZ08,2013,15072.89,
A,MIO_EUR,CZ08,2014,15157.91,
A,MIO_EUR,CZ08,2015,15999.45,
A,MIO_EUR,CZ08,2016,16754.79,
A,MIO_EUR,CZ08,2017,18068.97,
A,MIO_EUR,CZ08,2018,19672.97,
A,MIO_EUR,CZ08,2019,20143.25,
A,MIO_EUR,CZ08,2020,18888.13,
A,MIO_EUR,CZ08,2021,21414.23,
A,MIO_EUR,CZ08,2022,24777.1,
A,MIO_EUR,CZ08,2023,26954.08,
A,MIO_EUR,CZ08,2024,27398.34,
A,MIO_EUR,DE11,2000,131220.87,
A,MIO_EUR,DE11,2001,139017.33,
A,MIO_EUR,DE11,2002,139055.06,
A,MIO_EUR,DE11,2003,141622.6,
A,MIO_EUR,DE11,2004,142020.35,
A,MIO_EUR,DE11,2005,141519.95,
A,MIO_EUR,DE11,2006,152280.85,
A,MIO_EUR,DE11,2007,161953.76,
A,MIO_EUR,DE11,2008,160939.56,
A,MIO_EUR,DE11,2009,147086.34,
A,MIO_EUR,DE11,2010,162207.06,
A,MIO_EUR,DE11,2011,172290.08,
A,MIO_EUR,DE11,2012,177460.79,
A,MIO_EUR,DE11,2013,182164.85,
A,MIO_EUR,DE11,2014,188834.37,
A,MIO_EUR,DE11,2015,199736.21,
A,MIO_EUR,DE11,2016,204588.73,
A,MIO_EUR,DE11,2017,216423.25,
A,MIO_EUR,DE11,2018,225516.35,
A,MIO_EUR,DE11,2019,225928.14,
A,MIO_EUR,DE11,2020,217907.93,
A,MIO_EUR,DE11,2021,239156.22,p
A,MIO_EUR,DE11,2022,260432.89,p
A,MIO_EUR,DE11,2023,279461.82,p
A,MIO_EUR,DE11,2024,285395.71,e
A,MIO_EUR,DE12,2000,79579.31,
A,MIO_EUR,DE12,2001,82976.11,
A,MIO_EUR,DE12,2002,84419.18,
A,MIO_EUR,DE12,2003,84875.28,
A,MIO_EUR,DE12,2004,86248.74,
A,MIO_EUR,DE12,2005,88054.3,
A,MIO_EUR,DE12,2006,92947.92,
A,MIO_EUR,DE12,2007,96938.26,
A,MIO_EUR,DE12,2008,99344.83,
A,MIO_EUR,DE12,2009,93757.85,
A,MIO_EUR,DE12,2010,99508.17,
A,MIO_EUR,DE12,2011,103937.53,
A,MIO_EUR,DE12,2012,105215.18,
A,MIO_EUR,DE12,2013,107180.69,
A,MIO_EUR,DE12,2014,111159.41,
A,MIO_EUR,DE12,2015,115730.45,
A,MIO_EUR,DE12,2016,118750.42,
A,MIO_EUR,DE12,2017,124211.75,
A,MIO_EUR,DE12,2018,128826.19,
A,MIO_EUR,DE12,2019,132415.25,
A,MIO_EUR,DE12,2020,126879.0,
A,MIO_EUR,DE12,2021,134529.71,p
A,MIO_EUR,DE12,2022,146034.34,p
A,MIO_EUR,DE12,2023,153668.82,p
A,MIO_EUR,DE12,2024,157761.83,e
A,MIO_EUR,DE13,2000,54202.35,
A,MIO_EUR,DE13,2001,55894.33,
A,MIO_EUR,DE13,2002,56376.81,
A,MIO_EUR,DE13,2003,56787.23,
A,MIO_EUR,DE13,2004,57887.42,
A,MIO_EUR,DE13,2005,58766.28,
A,MIO_EUR,DE13,2006,62186.78,
A,MIO_EUR,DE13,2007,65018.18,
A,MIO_EUR,DE13,2008,66763.93,
A,MIO_EUR,DE13,2009,62976.68,
A,MIO_EUR,DE13,2010,67165.08,
A,MIO_EUR,DE13,2011,71393.73,
A,MIO_EUR,DE13,2012,72504.58,
A,MIO_EUR,DE13,2013,74802.36,
A,MIO_EUR,DE13,2014,78543.36,
A,MIO_EUR,DE13,2015,80599.43,
A,MIO_EUR,DE13,2016,83026.4,
A,MIO_EUR,DE13,2017,86697.39,
A,MIO_EUR,DE13,2018,89884.45,
A,MIO_EUR,DE13,2019,92878.08,
A,MIO_EUR,DE13,2020,89050.06,
A,MIO_EUR,DE13,2021,93691.11,p
A,MIO_EUR,DE13,2022,99609.97,p
A,MIO_EUR,DE13,2023,106146.72,p
A,MIO_EUR,DE13,2024,108784.76,e
A,MIO_EUR,DE14,2000,46999.81,
A,MIO_EUR,DE14,2001,48953.71,
A,MIO_EUR,DE14,2002,49414.86,
A,MIO_EUR,DE14,2003,49947.88,
A,MIO_EUR,DE14,2004,51484.14,
A,MIO_EUR,DE14,2005,52516.68,
A,MIO_EUR,DE14,2006,55254.48,
A,MIO_EUR,DE14,2007,58629.02,
A,MIO_EUR,DE14,2008,60380.16,
A,MIO_EUR,DE14,2009,55982.0,
A,MIO_EUR,DE14,2010,60843.43,
A,MIO_EUR,DE14,2011,64892.75,
A,MIO_EUR,DE14,2012,65955.72,
A,MIO_EUR,DE14,2013,68009.9,
A,MIO_EUR,DE14,2014,70267.63,
A,MIO_EUR,DE14,2015,72736.43,
A,MIO_EUR,DE14,2016,76603.59,
A,MIO_EUR,DE14,2017,79519.6,
A,MIO_EUR,DE14,2018,82382.61,
A,MIO_EUR,DE14,2019,84946.69,
A,MIO_EUR,DE14,2020,82814.8,
A,MIO_EUR,DE14,2021,88805.38,p
A,MIO_EUR,DE14,2022,95158.73,p
A,MIO_EUR,DE14,2023,101303.3,p
A,MIO_EUR,DE14,2024,103529.25,e
A,MIO_EUR,DE21,2000,155450.98,
A,MIO_EUR,DE21,2001,163040.48,
A,MIO_EUR,DE21,2002,166288.77,
A,MIO_EUR,DE21,2003,165143.67,
A,MIO_EUR,DE21,2004,171006.96,
A,MIO_EUR,DE21,2005,174481.73,
A,MIO_EUR,DE21,2006,182394.38,
A,MIO_EUR,DE21,2007,192291.66,
A,MIO_EUR,DE21,2008,190767.11,
A,MIO_EUR,DE21,2009,188513.18,
A,MIO_EUR,DE21,2010,198302.64,
A,MIO_EUR,DE21,2011,212899.38,
A,MIO_EUR,DE21,2012,219268.97,
A,MIO_EUR,DE21,2013,228424.63,
A,MIO_EUR,DE21,2014,236930.23,
A,MIO_EUR,DE21,2015,248768.14,
A,MIO_EUR,DE21,2016,259090.26,
A,MIO_EUR,DE21,2017,272025.94,
A,MIO_EUR,DE21,2018,277669.75,
A,MIO_EUR,DE21,2019,287978.47,
A,MIO_EUR,DE21,2020,279105.09,
A,MIO_EUR,DE21,2021,301222.95,p
A,MIO_EUR,DE21,2022,328384.19,p
A,MIO_EUR,DE21,2023,352485.1,p
A,MIO_EUR,DE21,2024,359140.78,e
A,MIO_EUR,DE22,2000,27468.72,
A,MIO_EUR,DE22,2001,29130.08,
A,MIO_EUR,DE22,2002,29841.67,
A,MIO_EUR,DE22,2003,29728.49,
A,MIO_EUR,DE22,2004,31018.51,
A,MIO_EUR,DE22,2005,31482.55,
A,MIO_EUR,DE22,2006,32646.35,
A,MIO_EUR,DE22,2007,34368.26,
A,MIO_EUR,DE22,2008,34712.32,
A,MIO_EUR,DE22,2009,33975.25,
A,MIO_EUR,DE22,2010,37091.79,
A,MIO_EUR,DE22,2011,39618.8,
A,MIO_EUR,DE22,2012,39687.24,
A,MIO_EUR,DE22,2013,40830.72,
A,MIO_EUR,DE22,2014,43403.94,
A,MIO_EUR,DE22,2015,44460.9,
A,MIO_EUR,DE22,2016,45906.72,
A,MIO_EUR,DE22,2017,48349.34,
A,MIO_EUR,DE22,2018,49101.57,
A,MIO_EUR,DE22,2019,51097.95,
A,MIO_EUR,DE22,2020,50419.45,
A,MIO_EUR,DE22,2021,53548.49,p
A,MIO_EUR,DE22,2022,58448.95,p
A,MIO_EUR,DE22,2023,62288.83,p
A,MIO_EUR,DE22,2024,63132.26,e
A,MIO_EUR,DE23,2000,26844.15,
A,MIO_EUR,DE23,2001,27172.27,
A,MIO_EUR,DE23,2002,28220.03,
A,MIO_EUR,DE23,2003,28289.79,
A,MIO_EUR,DE23,2004,29010.87,
A,MIO_EUR,DE23,2005,29786.42,
A,MIO_EUR,DE23,2006,30909.17,
A,MIO_EUR,DE23,2007,32989.28,
