exporter,importer,year,service_category,trade_value
BRA,CHE,2020,telecom,42.1
BRA,CHE,2020,total_services,472.9
BRA,CHE,2020,transport,59.2
BRA,CHE,2020,travel,104.5
BRA,CHE,2021,financial,47.9
BRA,CHE,2021,other_business,115.6
BRA,CHE,2021,telecom,38.7
BRA,CHE,2021,total_services,389.9
BRA,CHE,2021,transport,83.0
BRA,CHE,2021,travel,107.5
BRA,CHN,2019,financial,903.2
BRA,CHN,2019,other_business,2963.1
BRA,CHN,2019,telecom,678.4
BRA,CHN,2019,total_services,6574.1
BRA,CHN,2019,transport,1112.8
BRA,CHN,2019,travel,1640.7
BRA,CHN,2020,financial,731.6
BRA,CHN,2020,other_business,3015.7
BRA,CHN,2020,telecom,790.4
BRA,CHN,2020,total_services,11148.7
BRA,CHN,2020,transport,1835.1
BRA,CHN,2020,travel,1919.0
BRA,CHN,2021,financial,775.3
BRA,CHN,2021,other_business,3997.7
BRA,CHN,2021,telecom,837.8
BRA,CHN,2021,total_services,6971.1
BRA,CHN,2021,transport,1638.1
BRA,CHN,2021,travel,1594.1
BRA,DEU,2019,financial,251.1
BRA,DEU,2019,other_business,1054.7
BRA,DEU,2019,telecom,191.1
BRA,DEU,2019,total_services,2398.7
BRA,DEU,2019,transport,398.1
BRA,DEU,2019,travel,425.5
BRA,DEU,2020,financial,195.6
BRA,DEU,2020,other_business,706.7
BRA,DEU,2020,telecom,198.9
BRA,DEU,2020,total_services,1753.9
BRA,DEU,2020,transport,415.5
BRA,DEU,2020,travel,364.3
BRA,DEU,2021,financial,231.6
BRA,DEU,2021,other_business,836.6
BRA,DEU,2021,telecom,205.9
BRA,DEU,2021,total_services,1890.2
BRA,DEU,2021,transport,420.6
BRA,DEU,2021,travel,513.0
BRA,ESP,2019,financial,68.9
BRA,ESP,2019,other_business,281.2
BRA,ESP,2019,telecom,63.5
BRA,ESP,2019,total_services,705.9
BRA,ESP,2019,transport,128.9
BRA,ESP,2019,travel,167.4
BRA,ESP,2020,financial,86.9
BRA,ESP,2020,other_business,229.1
BRA,ESP,2020,telecom,63.7
BRA,ESP,2020,total_services,635.9
BRA,ESP,2020,transport,157.7
BRA,ESP,2020,travel,168.9
BRA,ESP,2021,financial,84.9
BRA,ESP,2021,other_business,218.7
BRA,ESP,2021,telecom,66.1
BRA,ESP,2021,total_services,749.6
BRA,ESP,2021,transport,123.1
BRA,ESP,2021,travel,189.0
BRA,FRA,2019,financial,160.4
BRA,FRA,2019,other_business,559.6
BRA,FRA,2019,telecom,146.9
BRA,FRA,2019,total_services,1702.7
BRA,FRA,2019,transport,196.9
BRA,FRA,2019,travel,300.2
BRA,FRA,2020,financial,169.1
BRA,FRA,2020,other_business,528.7
BRA,FRA,2020,telecom,146.1
BRA,FRA,2020,total_services,1721.9
BRA,FRA,2020,transport,305.9
BRA,FRA,2020,travel,294.2
BRA,FRA,2021,financial,145.5
BRA,FRA,2021,other_business,637.8
BRA,FRA,2021,telecom,159.7
BRA,FRA,2021,total_services,1458.9
BRA,FRA,2021,transport,282.2
BRA,FRA,2021,travel,233.9
BRA,GBR,2019,financial,208.5
BRA,GBR,2019,other_business,596.2
BRA,GBR,2019,telecom,149.1
BRA,GBR,2019,total_services,1674.3
BRA,GBR,2019,transport,265.4
BRA,GBR,2019,travel,400.0
BRA,GBR,2020,financial,189.8
BRA,GBR,2020,other_business,775.7
BRA,GBR,2020,telecom,153.5
BRA,GBR,2020,total_services,1475.8
BRA,GBR,2020,transport,328.6
BRA,GBR,2020,travel,277.4
BRA,GBR,2021,financial,155.8
BRA,GBR,2021,other_business,710.6
BRA,GBR,2021,telecom,210.4
BRA,GBR,2021,total_services,1529.3
BRA,GBR,2021,transport,324.4
BRA,GBR,2021,travel,353.5
BRA,HKG,2019,financial,34.5
BRA,HKG,2019,other_business,85.9
BRA,HKG,2019,telecom,22.0
BRA,HKG,2019,total_services,209.7
BRA,HKG,2019,transport,35.0
BRA,HKG,2019,travel,46.4
BRA,HKG,2020,financial,22.9
BRA,HKG,2020,other_business,79.7
BRA,HKG,2020,telecom,30.6
BRA,HKG,2020,total_services,199.3
BRA,HKG,2020,transport,40.5
BRA,HKG,2020,travel,52.7
BRA,HKG,2021,financial,34.5
BRA,HKG,2021,other_business,129.2
BRA,HKG,2021,telecom,20.4
BRA,HKG,2021,total_services,312.1
BRA,HKG,2021,transport,38.4
BRA,HKG,2021,travel,51.1
BRA,IND,2019,financial,179.3
BRA,IND,2019,other_business,536.3
BRA,IND,2019,telecom,158.9
BRA,IND,2019,total_services,1605.4
BRA,IND,2019,transport,249.9
BRA,IND,2019,travel,367.1
BRA,IND,2020,financial,153.4
BRA,IND,2020,other_business,775.3
BRA,IND,2020,telecom,229.7
BRA,IND,2020,total_services,1509.4
BRA,IND,2020,transport,283.9
BRA,IND,2020,travel,370.4
BRA,IND,2021,financial,153.6
BRA,IND,2021,other_business,580.6
BRA,IND,2021,telecom,122.0
BRA,IND,2021,total_services,1794.2
BRA,IND,2021,transport,310.9
BRA,IND,2021,travel,380.1
BRA,IRL,2019,financial,33.7
BRA,IRL,2019,other_business,88.3
BRA,IRL,2019,telecom,23.8
BRA,IRL,2019,total_services,296.7
BRA,IRL,2019,transport,40.8
BRA,IRL,2019,travel,59.6
BRA,IRL,2020,financial,37.5
BRA,IRL,2020,other_business,113.0
BRA,IRL,2020,telecom,24.2
BRA,IRL,2020,total_services,247.0
BRA,IRL,2020,transport,43.6
BRA,IRL,2020,travel,62.5
BRA,IRL,2021,financial,30.5
BRA,IRL,2021,other_business,108.1
BRA,IRL,2021,telecom,23.7
BRA,IRL,2021,total_services,294.7
BRA,IRL,2021,transport,47.9
BRA,IRL,2021,travel,61.0
BRA,ITA,2019,financial,117.6
BRA,ITA,2019,other_business,334.8
BRA,ITA,2019,telecom,97.5
BRA,ITA,2019,total_services,918.8
BRA,ITA,2019,transport,197.3
BRA,ITA,2019,travel,323.4
BRA,ITA,2020,financial,126.4
BRA,ITA,2020,other_business,381.6
BRA,ITA,2020,telecom,101.0
BRA,ITA,2020,total_services,982.5
BRA,ITA,2020,transport,212.4
BRA,ITA,2020,travel,223.1
BRA,ITA,2021,financial,117.3
BRA,ITA,2021,other_business,544.4
BRA,ITA,2021,telecom,86.7
BRA,ITA,2021,total_services,1248.9
BRA,ITA,2021,transport,199.7
BRA,ITA,2021,travel,220.1
BRA,JPN,2019,financial,289.8
BRA,JPN,2019,other_business,766.6
BRA,JPN,2019,telecom,216.6
BRA,JPN,2019,total_services,1929.7
BRA,JPN,2019,transport,402.1
BRA,JPN,2019,travel,627.4
BRA,JPN,2020,financial,312.4
BRA,JPN,2020,other_business,703.2
BRA,JPN,2020,telecom,232.5
BRA,JPN,2020,total_services,2837.8
BRA,JPN,2020,transport,394.7
BRA,JPN,2020,travel,480.6
BRA,JPN,2021,financial,327.8
BRA,JPN,2021,other_business,879.4
BRA,JPN,2021,telecom,292.9
BRA,JPN,2021,total_services,2017.6
BRA,JPN,2021,transport,536.8
BRA,JPN,2021,travel,466.5
BRA,KOR,2019,financial,95.0
BRA,KOR,2019,other_business,343.7
BRA,KOR,2019,telecom,78.7
BRA,KOR,2019,total_services,774.3
BRA,KOR,2019,transport,129.2
BRA,KOR,2019,travel,179.5
BRA,KOR,2020,financial,111.3
BRA,KOR,2020,other_business,247.1
BRA,KOR,2020,telecom,84.5
BRA,KOR,2020,total_services,873.0
BRA,KOR,2020,transport,179.4
BRA,KOR,2020,travel,224.6
BRA,KOR,2021,financial,98.2
BRA,KOR,2021,other_business,291.1
BRA,KOR,2021,telecom,79.5
BRA,KOR,2021,total_services,974.2
BRA,KOR,2021,transport,187.1
BRA,KOR,2021,travel,245.9
BRA,NLD,2019,financial,70.9
BRA,NLD,2019,other_business,184.0
BRA,NLD,2019,telecom,43.8
BRA,NLD,2019,total_services,700.2
BRA,NLD,2019,transport,100.2
BRA,NLD,2019,travel,114.3
BRA,NLD,2020,financial,70.3
BRA,NLD,2020,other_business,168.1
BRA,NLD,2020,telecom,53.0
BRA,NLD,2020,total_services,685.9
BRA,NLD,2020,transport,93.8
BRA,NLD,2020,travel,160.8
BRA,NLD,2021,financial,64.8
BRA,NLD,2021,other_business,158.5
BRA,NLD,2021,telecom,67.7
BRA,NLD,2021,total_services,478.6
BRA,NLD,2021,transport,99.4
BRA,NLD,2021,travel,111.8
BRA,RUS,2019,financial,95.2
BRA,RUS,2019,other_business,306.6
BRA,RUS,2019,telecom,81.9
BRA,RUS,2019,total_services,926.9
BRA,RUS,2019,transport,182.8
BRA,RUS,2019,travel,211.8
BRA,RUS,2020,financial,118.3
BRA,RUS,2020,other_business,416.7
BRA,RUS,2020,telecom,92.7
BRA,RUS,2020,total_services,983.3
BRA,RUS,2020,transport,161.9
BRA,RUS,2020,travel,199.6
BRA,RUS,2021,financial,128.9
BRA,RUS,2021,other_business,409.8
BRA,RUS,2021,telecom,70.0
BRA,RUS,2021,total_services,1136.9
BRA,RUS,2021,transport,206.3
BRA,RUS,2021,travel,165.0
BRA,SGP,2019,financial,30.6
BRA,SGP,2019,other_business,70.7
BRA,SGP,2019,telecom,20.5
BRA,SGP,2019,total_services,195.0
BRA,SGP,2019,transport,33.6
BRA,SGP,2019,travel,59.0
BRA,SGP,2020,financial,19.3
BRA,SGP,2020,other_business,107.4
BRA,SGP,2020,telecom,26.6
BRA,SGP,2020,total_services,280.5
BRA,SGP,2020,transport,35.7
BRA,SGP,2020,travel,57.2
BRA,SGP,2021,financial,26.2
BRA,SGP,2021,other_business,80.6
BRA,SGP,2021,telecom,24.5
BRA,SGP,2021,total_services,240.3
BRA,SGP,2021,transport,35.7
BRA,SGP,2021,travel,43.5
BRA,USA,2019,financial,1315.4
BRA,USA,2019,other_business,3366.4
BRA,USA,2019,telecom,1598.2
BRA,USA,2019,total_services,13491.3
BRA,USA,2019,transport,2077.5
BRA,USA,2019,travel,2896.0
BRA,USA,2020,financial,1397.0
BRA,USA,2020,other_business,4348.3
BRA,USA,2020,telecom,1118.5
BRA,USA,2020,total_services,9828.4
BRA,USA,2020,transport,2343.4
BRA,USA,2020,travel,2321.5
BRA,USA,2021,financial,1183.4
BRA,USA,2021,other_business,4288.4
BRA,USA,2021,telecom,1493.0
BRA,USA,2021,total_services,10367.5
BRA,USA,2021,transport,2473.6
BRA,USA,2021,travel,2441.8
CAN,AUS,2019,financial,260.8
CAN,AUS,2019,other_business,709.6
CAN,AUS,2019,telecom,257.7
CAN,AUS,2019,total_services,2793.5
CAN,AUS,2019,transport,351.1
CAN,AUS,2019,travel,465.9
CAN,AUS,2020,financial,241.2
CAN,AUS,2020,other_business,756.9
CAN,AUS,2020,telecom,205.6
CAN,AUS,2020,total_services,1790.3
CAN,AUS,2020,transport,385.9
CAN,AUS,2020,travel,416.4
CAN,AUS,2021,financial,243.6
CAN,AUS,2021,other_business,675.3
CAN,AUS,2021,telecom,190.1
CAN,AUS,2021,total_services,1954.4
CAN,AUS,2021,transport,341.6
CAN,AUS,2021,travel,515.4
CAN,BEL,2019,financial,95.3
CAN,BEL,2019,other_business,316.7
CAN,BEL,2019,telecom,70.7
CAN,BEL,2019,total_services,572.3
CAN,BEL,2019,transport,128.2
CAN,BEL,2019,travel,207.8
CAN,BEL,2020,financial,78.2
CAN,BEL,2020,other_business,247.7
CAN,BEL,2020,telecom,74.4
CAN,BEL,2020,total_services,551.8
CAN,BEL,2020,transport,94.1
CAN,BEL,2020,travel,163.6
CAN,BEL,2021,financial,109.7
CAN,BEL,2021,other_business,319.5
CAN,BEL,2021,telecom,96.4
CAN,BEL,2021,total_services,976.7
CAN,BEL,2021,transport,113.5
CAN,BEL,2021,travel,128.0
CAN,BRA,2019,financial,271.4
CAN,BRA,2019,other_business,884.7
CAN,BRA,2019,telecom,213.4
CAN,BRA,2019,total_services,1865.8
CAN,BRA,2019,transport,445.1
CAN,BRA,2019,travel,549.7
CAN,BRA,2020,financial,233.0
CAN,BRA,2020,other_business,1107.0
CAN,BRA,2020,telecom,214.6
CAN,BRA,2020,total_services,2083.1
CAN,BRA,2020,transport,314.5
CAN,BRA,2020,travel,501.3
CAN,BRA,2021,financial,278.2
CAN,BRA,2021,other_business,619.8
CAN,BRA,2021,telecom,220.6
CAN,BRA,2021,total_services,2115.3
CAN,BRA,2021,transport,401.8
CAN,BRA,2021,travel,393.8
CAN,CHE,2019,financial,128.8
CAN,CHE,2019,other_business,391.8
CAN,CHE,2019,telecom,108.2
CAN,CHE,2019,total_services,1317.2
CAN,CHE,2019,transport,176.8
CAN,CHE,2019,travel,200.1
CAN,CHE,2020,financial,128.9
CAN,CHE,2020,other_business,464.3
CAN,CHE,2020,telecom,121.8
CAN,CHE,2020,total_services,1061.6
CAN,CHE,2020,transport,264.6
CAN,CHE,2020,travel,199.2
CAN,CHE,2021,financial,130.1
CAN,CHE,2021,other_business,433.7
CAN,CHE,2021,telecom,99.6
CAN,CHE,2021,total_services,1077.1
CAN,CHE,2021,transport,190.3
CAN,CHE,2021,travel,322.5
CAN,CHN,2019,financial,3409.7
CAN,CHN,2019,other_business,7973.6
CAN,CHN,2019,telecom,2190.8
CAN,CHN,2019,total_services,23616.1
CAN,CHN,2019,transport,4031.8
CAN,CHN,2019,travel,5069.2
CAN,CHN,2020,financial,2490.7
CAN,CHN,2020,other_business,7026.6
CAN,CHN,2020,telecom,2041.1
CAN,CHN,2020,total_services,18743.3
CAN,CHN,2020,transport,4538.8
CAN,CHN,2020,travel,4325.3
CAN,CHN,2021,financial,2854.7
CAN,CHN,2021,other_business,6452.6
CAN,CHN,2021,telecom,3245.0
CAN,CHN,2021,total_services,24971.6
CAN,CHN,2021,transport,3905.1
CAN,CHN,2021,travel,4888.4
CAN,DEU,2019,financial,667.5
CAN,DEU,2019,other_business,2110.7
CAN,DEU,2019,telecom,634.6
CAN,DEU,2019,total_services,7246.6
CAN,DEU,2019,transport,1276.6
CAN,DEU,2019,travel,950.1
CAN,DEU,2020,financial,765.7
CAN,DEU,2020,other_business,2214.6
CAN,DEU,2020,telecom,557.6
CAN,DEU,2020,total_services,5149.8
CAN,DEU,2020,transport,783.2
CAN,DEU,2020,travel,1484.1
CAN,DEU,2021,financial,657.6
CAN,DEU,2021,other_business,2030.9
CAN,DEU,2021,telecom,512.3
CAN,DEU,2021,total_services,5959.2
CAN,DEU,2021,transport,1075.8
CAN,DEU,2021,travel,1015.5
CAN,ESP,2019,financial,238.5
CAN,ESP,2019,other_business,963.8
CAN,ESP,2019,telecom,209.0
CAN,ESP,2019,total_services,1911.6
CAN,ESP,2019,transport,313.0
CAN,ESP,2019,travel,391.4
CAN,ESP,2020,financial,221.4
CAN,ESP,2020,other_business,763.9
CAN,ESP,2020,telecom,177.5
CAN,ESP,2020,total_services,1980.2
CAN,ESP,2020,transport,316.5
CAN,ESP,2020,travel,511.6
CAN,ESP,2021,financial,315.8
CAN,ESP,2021,other_business,699.9
CAN,ESP,2021,telecom,238.4
CAN,ESP,2021,total_services,2127.6
CAN,ESP,2021,transport,389.8
CAN,ESP,2021,travel,525.2
CAN,FRA,2019,financial,464.3
CAN,FRA,2019,other_business,1541.6
CAN,FRA,2019,telecom,477.3
CAN,FRA,2019,total_services,3742.3
CAN,FRA,2019,transport,639.5
CAN,FRA,2019,travel,1052.9
CAN,FRA,2020,financial,449.6
CAN,FRA,2020,other_business,1311.8
CAN,FRA,2020,telecom,361.5
CAN,FRA,2020,total_services,4021.6
CAN,FRA,2020,transport,635.3
CAN,FRA,2020,travel,676.3
CAN,FRA,2021,financial,489.2
CAN,FRA,2021,other_business,1242.0
CAN,FRA,2021,telecom,343.1
CAN,FRA,2021,total_services,3853.6
CAN,FRA,2021,transport,653.4
CAN,FRA,2021,travel,883.0
CAN,GBR,2019,financial,453.4
CAN,GBR,2019,other_business,1689.9
CAN,GBR,2019,telecom,373.9
CAN,GBR,2019,total_services,3712.0
CAN,GBR,2019,transport,965.1
CAN,GBR,2019,travel,996.7
CAN,GBR,2020,financial,449.5
CAN,GBR,2020,other_business,1477.5
CAN,GBR,2020,telecom,396.2
CAN,GBR,2020,total_services,4861.5
CAN,GBR,2020,transport,809.6
CAN,GBR,2020,travel,948.1
CAN,GBR,2021,financial,578.6
CAN,GBR,2021,other_business,1749.0
CAN,GBR,2021,telecom,457.1
CAN,GBR,2021,total_services,4478.7
CAN,GBR,2021,transport,617.6
CAN,GBR,2021,travel,937.2
CAN,HKG,2019,financial,64.8
CAN,HKG,2019,other_business,264.1
CAN,HKG,2019,telecom,79.7
CAN,HKG,2019,total_services,528.1
CAN,HKG,2019,transport,104.2
CAN,HKG,2019,travel,111.0
CAN,HKG,2020,financial,72.9
CAN,HKG,2020,other_business,242.7
CAN,HKG,2020,telecom,78.2
CAN,HKG,2020,total_services,599.7
CAN,HKG,2020,transport,118.4
CAN,HKG,2020,travel,144.1
CAN,HKG,2021,financial,76.1
CAN,HKG,2021,other_business,224.6
CAN,HKG,2021,telecom,58.8
CAN,HKG,2021,total_services,815.9
CAN,HKG,2021,transport,108.2
CAN,HKG,2021,travel,124.6
CAN,IND,2019,financial,403.0
CAN,IND,2019,other_business,2133.5
CAN,IND,2019,telecom,459.4
CAN,IND,2019,total_services,3881.4
CAN,IND,2019,transport,682.1
CAN,IND,2019,travel,937.9
CAN,IND,2020,financial,527.5
CAN,IND,2020,other_business,1829.0
CAN,IND,2020,telecom,564.9
CAN,IND,2020,total_services,3917.7
CAN,IND,2020,transport,734.4
CAN,IND,2020,travel,990.0
CAN,IND,2021,financial,561.2
CAN,IND,2021,other_business,1520.8
CAN,IND,2021,telecom,392.5
CAN,IND,2021,total_services,3876.2
CAN,IND,2021,transport,801.4
CAN,IND,2021,travel,875.0
CAN,IRL,2019,financial,72.3
CAN,IRL,2019,other_business,287.8
CAN,IRL,2019,telecom,72.4
CAN,IRL,2019,total_services,662.1
CAN,IRL,2019,transport,109.3
CAN,IRL,2019,travel,205.6
CAN,IRL,2020,financial,76.3
CAN,IRL,2020,other_business,296.7
CAN,IRL,2020,telecom,69.2
CAN,IRL,2020,total_services,685.0
CAN,IRL,2020,transport,132.1
CAN,IRL,2020,travel,169.1
CAN,IRL,2021,financial,93.6
CAN,IRL,2021,other_business,310.4
CAN,IRL,2021,telecom,78.0
CAN,IRL,2021,total_services,812.3
CAN,IRL,2021,transport,144.5
CAN,IRL,2021,travel,141.2
CAN,ITA,2019,financial,305.8
CAN,ITA,2019,other_business,1228.8
CAN,ITA,2019,telecom,251.5
CAN,ITA,2019,total_services,2394.9
CAN,ITA,2019,transport,615.9
CAN,ITA,2019,travel,730.5
CAN,ITA,2020,financial,317.8
CAN,ITA,2020,other_business,943.5
CAN,ITA,2020,telecom,293.1
CAN,ITA,2020,total_services,2667.3
CAN,ITA,2020,transport,545.5
CAN,ITA,2020,travel,565.7
CAN,ITA,2021,financial,376.5
CAN,ITA,2021,other_business,1448.4
CAN,ITA,2021,telecom,284.5
CAN,ITA,2021,total_services,2841.2
CAN,ITA,2021,transport,510.9
CAN,ITA,2021,travel,657.3
CAN,JPN,2019,financial,802.2
CAN,JPN,2019,other_business,2362.5
CAN,JPN,2019,telecom,771.0
CAN,JPN,2019,total_services,6790.5
CAN,JPN,2019,transport,1073.7
CAN,JPN,2019,travel,1354.8
CAN,JPN,2020,financial,805.0
CAN,JPN,2020,other_business,2093.2
CAN,JPN,2020,telecom,562.5
CAN,JPN,2020,total_services,8297.4
CAN,JPN,2020,transport,1010.0
CAN,JPN,2020,travel,1284.6
CAN,JPN,2021,financial,705.7
CAN,JPN,2021,other_business,2173.4
CAN,JPN,2021,telecom,642.5
CAN,JPN,2021,total_services,5183.8
CAN,JPN,2021,transport,815.4
CAN,JPN,2021,travel,1450.5
CAN,KOR,2019,financial,359.1
CAN,KOR,2019,other_business,856.4
CAN,KOR,2019,telecom,277.8
CAN,KOR,2019,total_services,2563.2
CAN,KOR,2019,transport,485.3
CAN,KOR,2019,travel,522.5
CAN,KOR,2020,financial,376.4
CAN,KOR,2020,other_business,773.4
CAN,KOR,2020,telecom,241.9
CAN,KOR,2020,total_services,2827.5
CAN,KOR,2020,transport,427.3
CAN,KOR,2020,travel,510.6
CAN,KOR,2021,financial,316.6
CAN,KOR,2021,other_business,1062.3
CAN,KOR,2021,telecom,254.4
CAN,KOR,2021,total_services,2903.3
CAN,KOR,2021,transport,490.3
CAN,KOR,2021,travel,502.5
CAN,NLD,2019,financial,142.9
CAN,NLD,2019,other_business,540.9
CAN,NLD,2019,telecom,179.9
CAN,NLD,2019,total_services,1584.4
CAN,NLD,2019,transport,223.2
CAN,NLD,2019,travel,275.9
CAN,NLD,2020,financial,200.6
CAN,NLD,2020,other_business,569.9
CAN,NLD,2020,telecom,151.1
CAN,NLD,2020,total_services,1397.4
CAN,NLD,2020,transport,397.4
CAN,NLD,2020,travel,280.5
CAN,NLD,2021,financial,193.0
CAN,NLD,2021,other_business,572.4
CAN,NLD,2021,telecom,188.4
CAN,NLD,2021,total_services,1581.1
CAN,NLD,2021,transport,249.8
CAN,NLD,2021,travel,329.8
CAN,RUS,2019,financial,298.7
CAN,RUS,2019,other_business,954.1
CAN,RUS,2019,telecom,181.2
CAN,RUS,2019,total_services,2305.0
CAN,RUS,2019,transport,435.9
CAN,RUS,2019,travel,505.6
CAN,RUS,2020,financial,249.1
CAN,RUS,2020,other_business,979.7
CAN,RUS,2020,telecom,177.2
CAN,RUS,2020,total_services,2492.9
CAN,RUS,2020,transport,271.4
CAN,RUS,2020,travel,533.5
CAN,RUS,2021,financial,269.0
CAN,RUS,2021,other_business,891.2
CAN,RUS,2021,telecom,195.7
CAN,RUS,2021,total_services,3029.1
CAN,RUS,2021,transport,466.1
CAN,RUS,2021,travel,542.2
CAN,SGP,2019,financial,82.2
CAN,SGP,2019,other_business,239.1
CAN,SGP,2019,telecom,77.3
CAN,SGP,2019,total_services,668.3
CAN,SGP,2019,transport,112.5
CAN,SGP,2019,travel,170.7
CAN,SGP,2020,financial,82.3
CAN,SGP,2020,other_business,241.2
CAN,SGP,2020,telecom,71.6
CAN,SGP,2020,total_services,729.7
CAN,SGP,2020,transport,128.8
CAN,SGP,2020,travel,123.1
CAN,SGP,2021,financial,91.3
CAN,SGP,2021,other_business,267.0
CAN,SGP,2021,telecom,79.6
CAN,SGP,2021,total_services,633.5
CAN,SGP,2021,transport,123.7
CAN,SGP,2021,travel,142.9
CAN,USA,2019,financial,3884.1
CAN,USA,2019,other_business,14877.9
CAN,USA,2019,telecom,2949.6
CAN,USA,2019,total_services,29295.0
CAN,USA,2019,transport,6066.8
CAN,USA,2019,travel,5611.2
CAN,USA,2020,financial,3675.8
CAN,USA,2020,other_business,11163.1
CAN,USA,2020,telecom,2547.2
CAN,USA,2020,total_services,30574.9
CAN,USA,2020,transport,6226.9
CAN,USA,2020,travel,6148.1
CAN,USA,2021,financial,3913.1
CAN,USA,2021,other_business,12613.3
CAN,USA,2021,telecom,2843.1
CAN,USA,2021,total_services,26471.8
CAN,USA,2021,transport,4960.6
CAN,USA,2021,travel,7994.4
CHE,AUS,2019,financial,384.5
CHE,AUS,2019,other_business,1098.8
CHE,AUS,2019,telecom,311.1
CHE,AUS,2019,total_services,2337.3
CHE,AUS,2019,transport,482.5
CHE,AUS,2019,travel,665.1
CHE,AUS,2020,financial,388.7
CHE,AUS,2020,other_business,1205.8
CHE,AUS,2020,telecom,299.2
CHE,AUS,2020,total_services,3802.7
CHE,AUS,2020,transport,493.2
CHE,AUS,2020,travel,530.3
CHE,AUS,2021,financial,313.5
CHE,AUS,2021,other_business,1264.9
CHE,AUS,2021,telecom,358.0
CHE,AUS,2021,total_services,3961.2
CHE,AUS,2021,transport,551.3
CHE,AUS,2021,travel,872.9
CHE,BEL,2019,financial,145.6
CHE,BEL,2019,other_business,387.4
CHE,BEL,2019,telecom,110.0
CHE,BEL,2019,total_services,1298.2
CHE,BEL,2019,transport,154.4
CHE,BEL,2019,travel,232.0
CHE,BEL,2020,financial,117.9
CHE,BEL,2020,other_business,411.2
CHE,BEL,2020,telecom,114.6
CHE,BEL,2020,total_services,1110.4
CHE,BEL,2020,transport,155.7
CHE,BEL,2020,travel,220.1
CHE,BEL,2021,financial,126.3
CHE,BEL,2021,other_business,424.7
CHE,BEL,2021,telecom,116.8
CHE,BEL,2021,total_services,1054.7
CHE,BEL,2021,transport,196.0
CHE,BEL,2021,travel,272.6
CHE,BRA,2019,financial,459.0
CHE,BRA,2019,other_business,1199.4
CHE,BRA,2019,telecom,296.1
CHE,BRA,2019,total_services,2824.0
CHE,BRA,2019,transport,500.2
CHE,BRA,2019,travel,593.2
CHE,BRA,2020,financial,376.6
CHE,BRA,2020,other_business,1375.9
CHE,BRA,2020,telecom,261.8
CHE,BRA,2020,total_services,3546.9
CHE,BRA,2020,transport,701.2
CHE,BRA,2020,travel,677.6
CHE,BRA,2021,financial,391.0
CHE,BRA,2021,other_business,970.0
CHE,BRA,2021,telecom,440.7
CHE,BRA,2021,total_services,3226.9
CHE,BRA,2021,transport,711.5
CHE,BRA,2021,travel,686.5
CHE,CAN,2019,financial,377.6
CHE,CAN,2019,other_business,1108.9
CHE,CAN,2019,telecom,338.7
CHE,CAN,2019,total_services,4328.6
CHE,CAN,2019,transport,713.4
CHE,CAN,2019,travel,1191.4
CHE,CAN,2020,financial,476.1
CHE,CAN,2020,other_business,1635.3
CHE,CAN,2020,telecom,351.2
CHE,CAN,2020,total_services,3965.2
CHE,CAN,2020,transport,672.8
CHE,CAN,2020,travel,1212.6
CHE,CAN,2021,financial,506.8
CHE,CAN,2021,other_business,1509.3
CHE,CAN,2021,telecom,487.0
CHE,CAN,2021,total_services,3205.9
CHE,CAN,2021,transport,776.5
CHE,CAN,2021,travel,845.6
CHE,CHN,2019,financial,3799.0
CHE,CHN,2019,other_business,8969.5
CHE,CHN,2019,telecom,4145.2
CHE,CHN,2019,total_services,29427.8
CHE,CHN,2019,transport,4476.2
CHE,CHN,2019,travel,6879.1
CHE,CHN,2020,financial,3184.9
CHE,CHN,2020,other_business,11440.2
CHE,CHN,2020,telecom,2988.1
CHE,CHN,2020,total_services,27764.6
CHE,CHN,2020,transport,6668.4
CHE,CHN,2020,travel,6085.2
CHE,CHN,2021,financial,3494.9
CHE,CHN,2021,other_business,14155.3
CHE,CHN,2021,telecom,3165.3
CHE,CHN,2021,total_services,25231.4
CHE,CHN,2021,transport,6599.8
CHE,CHN,2021,travel,6269.4
CHE,DEU,2019,financial,1003.6
CHE,DEU,2019,other_business,3029.0
CHE,DEU,2019,telecom,743.4
CHE,DEU,2019,total_services,8763.6
CHE,DEU,2019,transport,1565.0
CHE,DEU,2019,travel,1832.9
CHE,DEU,2020,financial,855.0
CHE,DEU,2020,other_business,3732.4
CHE,DEU,2020,telecom,746.2
CHE,DEU,2020,total_services,7163.5
CHE,DEU,2020,transport,1352.6
CHE,DEU,2020,travel,1997.1
CHE,DEU,2021,financial,1341.9
CHE,DEU,2021,other_business,2729.8
CHE,DEU,2021,telecom,1153.9
CHE,DEU,2021,total_services,7760.7
CHE,DEU,2021,transport,2226.9
CHE,DEU,2021,travel,1754.7
CHE,ESP,2019,financial,261.8
CHE,ESP,2019,other_business,1867.8
CHE,ESP,2019,telecom,241.0
CHE,ESP,2019,total_services,3387.9
CHE,ESP,2019,transport,497.7
CHE,ESP,2019,travel,608.7
CHE,ESP,2020,financial,287.8
CHE,ESP,2020,other_business,1007.3
CHE,ESP,2020,telecom,368.0
CHE,ESP,2020,total_services,3118.3
CHE,ESP,2020,transport,520.4
CHE,ESP,2020,travel,728.1
CHE,ESP,2021,financial,352.2
CHE,ESP,2021,other_business,1336.7
CHE,ESP,2021,telecom,301.6
CHE,ESP,2021,total_services,2852.5
CHE,ESP,2021,transport,697.1
CHE,ESP,2021,travel,512.5
